Class,Image,Systematics,Otolith_type,Otolith_side,Description,Sampling_location,Depth ,Vernacular name,Habitat
Grouper,R_G_Series001--Z16_90.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled",,,,shallow marine
Grouper,R_G_Series001--Z17_90.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled",,,,shallow marine
Grouper,R_G_Series001--Z18_90.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled",,,,shallow marine
Grouper,R_G_Series001--Z19_90.tif,,Sagittal,right,"Type: Sagittal, Side: Right otolith. Shape: Oval, entire to sinuate dorsal margin and crenate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: angled, Rostrum and antirostrum poorly defined. Excisura and Notch absent. Posterior region: angled",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image002.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image003.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image004.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image005.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image006.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image007.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image008.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image009.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image010.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image011.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image012.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp1_Image013.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, crenate dorsal margin and approximately entire ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image001.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image002.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image003.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image004.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image005.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image006.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image007.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image008.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image009.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image010.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image011.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image012.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image013.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp2_Image014.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to irregular dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum pointed and antirostrum not well defined or blunt. Excisura wide with poorly developed notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp3_Image001.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to sinuate dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum angled and antirostrum not well defined or round. Excisura wide with shallow acute notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp3_Image002.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to sinuate dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum angled and antirostrum not well defined or round. Excisura wide with shallow acute notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp3_Image003.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to sinuate dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum angled and antirostrum not well defined or round. Excisura wide with shallow acute notch. Posterior region: Round",,,,shallow marine
Nemipterus sp,L_N_N_sp3_Image004.tif,,Sagittal,left,"Type: Sagittal, Side: Left otolith. Shape: oval to elliptic, sinuate to sinuate dorsal margin and entire to sinuate ventral margin. Sulcus acusticus: heterosulcoid, ostial, median. Ostium: funnel-like, shorter than cauda. Cauda: tubular, strongly curved. Anterior region: Angled, Rostrum angled and antirostrum not well defined or round. Excisura wide with shallow acute notch. Posterior region: Round",,,,shallow marine
