path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (22).tif,Test,Cubiceps baxteri,Cubiceps baxteri,54.68562,2.6011624,4.605252113342285
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (23).tif,Test,Cubiceps baxteri,Cubiceps baxteri,45.92257,1.7456564,3.3976271402835847
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (24).tif,Test,Cubiceps baxteri,Cubiceps baxteri,50.657745,1.7400167,3.5780761361122133
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (25).tif,Test,Cubiceps baxteri,Cubiceps baxteri,48.161232,1.7489939,3.4692261428784352
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (26).tif,Test,Cubiceps baxteri,Cubiceps baxteri,49.410305,1.8021041,3.543668177127838
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (27).tif,Test,Cubiceps baxteri,Cubiceps baxteri,48.156006,1.7402782,3.4557625706522663
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (28).tif,Test,Cubiceps baxteri,Cubiceps baxteri,50.7345,1.7502903,3.559983477966438
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (29).tif,Test,Cubiceps baxteri,Cubiceps baxteri,50.3701,1.7390022,3.5526819650098185
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (3).tif,Test,Cubiceps baxteri,Cubiceps baxteri,33.626015,1.5700128,2.353069109080102
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (30).tif,Test,Cubiceps baxteri,Cubiceps baxteri,40.81486,1.8192935,3.016019312143326
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (4).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.894215,1.6877656,2.497016281910427
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (5).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.645653,1.6933492,2.4481322705745696
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (6).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.360355,1.6834565,2.4022634077072142
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (7).tif,Test,Cubiceps baxteri,Cubiceps baxteri,35.53826,1.6086317,2.4580812941269947
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (8).tif,Test,Cubiceps baxteri,Cubiceps baxteri,31.886469,1.5268723,2.374994539396415
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_L (9).tif,Test,Cubiceps baxteri,Cubiceps baxteri,32.002605,1.5174745,2.324000270366669
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (1).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.858204,1.836229,3.1437905502319334
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (10).tif,Test,Cubiceps baxteri,Cubiceps baxteri,35.952576,1.6091571,2.4907511670540794
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (11).tif,Test,Cubiceps baxteri,Cubiceps baxteri,37.661495,1.6232331,2.5906054162979126
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (12).tif,Test,Cubiceps baxteri,Cubiceps baxteri,35.587578,1.5970631,2.4824737814828257
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (13).tif,Test,Cubiceps baxteri,Cubiceps baxteri,43.237503,1.738157,2.5738769403859476
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (14).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.5825,1.670796,2.443978907719627
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (15).tif,Test,Cubiceps baxteri,Cubiceps baxteri,31.919744,1.5419348,2.330479921102524
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (16).tif,Test,Cubiceps baxteri,Cubiceps baxteri,45.465862,1.7419001,2.637699781656265
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (17).tif,Test,Cubiceps baxteri,Cubiceps baxteri,39.29673,1.6750879,2.4831393694877626
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (18).tif,Test,Cubiceps baxteri,Cubiceps baxteri,44.757225,1.8281412,2.768839887736108
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (19).tif,Test,Cubiceps baxteri,Cubiceps baxteri,36.333824,1.6240065,2.6679115024968483
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (2).tif,Test,Cubiceps baxteri,Cubiceps baxteri,47.732796,1.9463159,3.357074484343432
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (20).tif,Test,Cubiceps baxteri,Cubiceps baxteri,39.92707,1.6351147,3.1968651473522187
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (21).tif,Test,Cubiceps baxteri,Cubiceps baxteri,37.700302,1.6068027,3.073686271461745
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (22).tif,Test,Cubiceps baxteri,Cubiceps baxteri,39.41421,1.590807,3.202970982308291
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (23).tif,Test,Cubiceps baxteri,Cubiceps baxteri,42.74385,1.6985866,3.4705129925176004
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (24).tif,Test,Cubiceps baxteri,Cubiceps baxteri,54.017445,1.8624096,3.704710284027358
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (25).tif,Test,Cubiceps baxteri,Cubiceps baxteri,54.484943,1.8505958,3.6863761702939373
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (26).tif,Test,Cubiceps baxteri,Cubiceps baxteri,56.111748,1.8575761,3.7786090747281413
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (27).tif,Test,Cubiceps baxteri,Cubiceps baxteri,58.23071,1.8935515,3.9642799886617808
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (28).tif,Test,Cubiceps baxteri,Cubiceps baxteri,56.877037,1.9058996,3.9215560865402224
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (29).tif,Test,Cubiceps baxteri,Cubiceps baxteri,56.407898,1.8832948,3.8004914891719817
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (3).tif,Test,Cubiceps baxteri,Cubiceps baxteri,41.602303,1.920001,3.1716067004203796
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (30).tif,Test,Cubiceps baxteri,Cubiceps baxteri,57.247673,1.9234921,3.8681924176216125
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (31).tif,Test,Cubiceps baxteri,Cubiceps baxteri,57.153553,1.9312133,3.8247526550292967
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (4).tif,Test,Cubiceps baxteri,Cubiceps baxteri,51.68106,2.0334241,3.4413982255785664
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (5).tif,Test,Cubiceps baxteri,Cubiceps baxteri,41.523018,1.8111442,3.2587845341130595
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (6).tif,Test,Cubiceps baxteri,Cubiceps baxteri,42.298073,1.8575187,3.261729302406311
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (7).tif,Test,Cubiceps baxteri,Cubiceps baxteri,38.784702,1.6947615,3.2078096866607666
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (8).tif,Test,Cubiceps baxteri,Cubiceps baxteri,31.798306,1.4981195,2.7684490847587586
/home/reshma/Otolith/otolith_Final/model_data/test/Cubiceps baxteri/Cubiceps baxteri_Sp_9_R (9).tif,Test,Cubiceps baxteri,Cubiceps baxteri,40.540318,1.7364728,2.7076988382290823
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (1).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,42.38792,3.0974796,9.760835039482766
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (10).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,46.6159,2.5455897,11.305751778908261
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (11).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,33.946735,2.6319878,8.789467079468258
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (2).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,36.381405,2.6995573,9.12142488002777
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (3).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,36.68965,2.7960799,9.2031642840581
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (4).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,66.80717,3.3387103,13.833900558948518
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (5).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,55.301003,2.955174,11.646589756011963
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (6).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,53.480057,2.9312973,11.432980064527642
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (7).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,50.958267,2.8890212,11.297263533897885
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (8).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,64.6857,3.0693831,13.505802714342973
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_L (9).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,72.77521,3.9360433,13.99899787902832
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (1).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,43.97391,2.6970403,8.725353984351061
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (10).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,47.56968,2.7133245,10.102426104545593
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (11).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,43.351135,2.6452725,9.701210761070252
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (12).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,31.993826,2.3014574,8.505017294883729
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (13).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,42.086864,2.5469985,8.617996568198107
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (2).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,48.257687,2.632313,8.646504785020364
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (3).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,48.801193,2.5789719,8.573500322301399
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (4).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,49.59754,2.6558437,8.73641404390335
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (5).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,66.210526,4.0034833,12.577873110638313
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (6).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,64.37265,3.9992414,12.619627835268878
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (7).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,45.47721,2.8991094,10.564653804131039
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (8).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,42.67676,2.816758,10.120834927756798
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp10_R (9).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,41.858463,2.8575912,10.082424365149192
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (1).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,44.924877,2.7962067,10.196642532348633
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (2).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,39.23271,2.4979234,9.512453011274339
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (3).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,40.333168,2.5756752,9.582633269854076
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (4).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,38.19852,2.44827,9.38911589384079
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (5).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,57.187313,3.495808,11.907490791456352
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (6).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,32.899574,2.5179086,8.865834268705497
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (7).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,43.045124,2.5514824,10.292596092224121
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (8).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.70041,2.4923565,8.68059908611346
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_L (9).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.067657,2.576051,9.059591433830745
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (1).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,33.756504,2.8059974,8.99380547713747
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (10).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,30.890606,2.4478993,8.668818472997794
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (11).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.304718,2.6057608,8.504390691892754
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (12).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,35.825966,2.9002533,9.42113380432129
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (13).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.257153,2.5468283,8.460451498031617
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (2).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.51095,2.9043834,8.980098280906677
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (3).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,34.26481,2.8594446,8.96784578241552
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (4).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,49.791157,3.4967713,10.212431041200173
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (5).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,45.26021,2.8756099,9.859516381735705
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (6).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,43.5238,3.1335063,10.231422647948168
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (7).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,31.302809,2.650517,8.754389984125995
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (8).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,38.795452,2.5788977,9.451271659333718
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena orientalis/Dactyloptena orientalis_Sp9_R (9).tif,Test,Dactyloptena orientalis,Dactyloptena orientalis,38.289513,2.4684262,9.371034829483682
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG16R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,50.70228,5.243491,36.304185132980344
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG34R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,47.898346,4.4813833,36.66650276184082
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG37R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,55.46501,4.565287,32.579816078658006
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG39R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,39.53925,3.5666835,34.14831713512828
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG56R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,36.093395,3.69052,33.23614219665527
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG60R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,30.760752,3.3835633,33.18901397228241
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG61R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,34.834373,4.0112586,32.845696563238995
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8L 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,56.69421,5.836132,38.95100764274597
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena papilio/AG8R 1.6X.tif,Test,Dactyloptena papilio,Dactyloptena papilio,42.00471,4.663877,37.94758703231812
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR09.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,37.115166,2.0832725,43.44592517048697
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR13.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,33.40634,1.8598746,43.50429140090942
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR16.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,52.622654,3.209387,42.39084614753723
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR27.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,40.903923,1.7393175,44.151174149513245
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR32.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,37.623272,1.697017,43.6214944359983
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR41.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,56.134247,4.138096,44.293263037952684
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR47.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,46.754562,2.8130174,44.08372557129003
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR56.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,38.116592,2.0375574,44.28150327682495
/home/reshma/Otolith/otolith_Final/model_data/test/Dactyloptena tiltoni/DTR69.tif,Test,Dactyloptena tiltoni,Dactyloptena tiltoni,50.65737,3.2671227,43.58163935661316
